Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
638,12/1/2010,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,8,26,92,810
638,12/3/2010,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,8,40,343,1238
638,12/7/2010,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,12,23,35,1005
638,12/9/2010,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,13,21,93,239
638,14-12-10,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,10,26,164,400
638,16-12-10,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,10,26,71,269
638,21-12-10,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,7,22,264,421
638,23-12-10,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,8,20,194,355
638,28-12-10,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,16,22,194,261
638,30-12-10,Maharashtra,Chandrapur,"MIDC, Tadali, Chandrapur",Maharashtra State Pollution Control Board,Industrial Area,8,21,199,253
639,1/6/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,55,154,382
639,1/9/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",24,48,173,434
639,14-01-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",32,33,108,306
639,15-01-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",27,25,134,365
639,20-01-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",28,31,140,328
639,22-01-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",20,33,181,388
639,28-01-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",27,31,193,407
639,30-01-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",31,42,163,418
639,2/5/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",52,42,135,336
639,2/6/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",34,55,174,339
639,2/11/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",35,31,138,362
639,14-02-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",85,46,113,301
639,18-02-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",27,50,141,383
639,20-02-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",24,28,99,272
639,25-02-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",23,46,87,281
639,27-02-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",25,74,182,491
639,3/5/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",33,37,182,493
639,3/7/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",42,36,189,599
639,3/12/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",37,63,141,433
639,14-03-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",26,54,216,684
639,16-03-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",35,63,162,428
639,18-03-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",24,38,135,332
639,22-03-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",30,49,176,470
639,24-03-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",33,71,238,606
639,29-03-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,47,158,546
639,4/2/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",20,24,153,471
639,4/8/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",37,39,185,578
639,4/10/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",53,65,301,870
639,15-04-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",58,42,492,1203
639,17-04-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",53,66,230,846
639,24-04-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",28,101,184,587
639,26-04-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",29,101,281,910
639,5/5/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",40,41,105,398
639,5/8/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",30,30,98,345
639,15-05-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",25,47,224,744
639,16-05-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",25,62,187,663
639,20-05-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",28,15,144,474
639,22-05-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",29,48,272,828
639,29-05-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",35,16,144,479
639,31-05-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",31,19,131,513
639,7/4/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,35,44,143
639,7/6/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,28,129,194
639,7/12/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,26,89,288
639,14-07-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,25,47,163
639,20-07-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,16,25,91
639,23-07-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,14,44,119
639,27-07-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,32,46,79
639,30-07-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,38,18,25
639,8/3/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,12,39,102
639,8/5/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,19,65,145
639,8/10/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,12,55,194
639,8/12/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,13,36,124
639,17-08-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,69,287
639,19-08-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,23,63,185
639,26-08-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,26,34,96
639,28-08-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,13,25,127
639,9/1/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,11,20,38
639,9/3/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,11,21,47
639,9/8/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,11,87,365
639,9/10/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,14,53,196
639,15-09-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,23,66,197
639,17-09-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,29,44,111
639,21-09-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,22,133,433
639,24-09-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,31,232,704
639,28-09-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,25,184,535
639,30-09-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,24,152,420
639,10/5/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",32,19,120,304
639,10/7/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",35,14,121,323
639,10/12/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",25,38,139,398
639,15-10-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",19,30,113,494
639,18-10-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,26,54,184
639,20-10-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,40,87,317
639,28-10-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,44,121,381
639,30-10-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,42,128,330
639,11/4/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,20,93,328
639,11/6/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,16,80,279
639,11/11/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,38,78,286
639,13-11-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,22,147,611
639,18-11-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,36,157,414
639,20-11-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,33,86,307
639,24-11-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,25,152,354
639,26-11-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,27,120,464
639,28-11-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,23,120,357
639,30-11-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,17,109,444
639,12/4/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,16,79,180
639,12/6/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,16,114,454
639,12/9/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,32,147,343
639,12/11/2010,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,40,136,325
639,16-12-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,24,190,456
639,19-12-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,45,138,256
639,24-12-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,48,150,393
639,26-12-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,46,172,549
639,28-12-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,39,255,568
639,30-12-10,Maharashtra,Chandrapur,"Muncipal Council, Ballarshah, Chandrapur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,45,148,349
644,2/1/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",24,51,148,209
644,2/2/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,47,153,195
644,2/8/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,48,114,180
644,2/9/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,54,143,173
644,15-02-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,47,109,170
644,16-02-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,51,135,167
644,22-02-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,48,99,181
644,23-02-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,50,122,170
644,6/1/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",21,49,100,184
644,6/7/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,42,92,181
644,6/8/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",21,47,112,176
644,14-06-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,41,114,195
644,15-06-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,44,118,202
644,21-06-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,45,109,194
644,22-06-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,45,131,213
644,28-06-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,44,113,200
644,29-06-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,42,123,191
644,7/5/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,45,122,178
644,7/6/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,40,108,171
644,7/12/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,40,93,189
644,13-07-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,41,113,193
644,19-07-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,42,101,184
644,20-07-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",19,42,110,186
644,26-07-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,44,82,166
644,27-07-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,38,99,164
644,8/2/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,35,88,135
644,8/3/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,42,105,162
644,8/9/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,38,107,160
644,8/10/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,39,97,162
644,16-08-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,36,97,148
644,17-08-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,44,121,172
644,23-08-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,42,119,183
644,24-08-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,42,112,189
644,30-08-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,36,78,135
644,31-08-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,39,89,134
644,9/6/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,34,83,132
644,9/7/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,41,109,164
644,13-09-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,45,124,196
644,14-09-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,46,122,200
644,20-09-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,43,119,188
644,21-09-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,45,118,190
644,27-09-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,39,112,191
644,28-09-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,42,124,188
644,10/4/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,40,99,167
644,10/5/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,44,120,200
644,10/11/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,51,132,209
644,10/12/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,31,87,143
644,18-10-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,29,116,164
644,19-10-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,41,96,161
644,25-10-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,43,126,226
644,26-10-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,47,130,234
644,11/1/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",20,46,134,232
644,11/2/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",19,47,149,291
644,11/8/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",20,47,131,205
644,11/9/2010,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,31,100,158
644,15-11-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,29,85,151
644,16-11-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,33,74,131
644,22-11-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,39,81,142
644,23-11-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,46,120,196
644,29-11-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",23,51,136,249
644,30-11-10,Maharashtra,Jalgaon,"Sub R. O. Office, Old B. J. Market, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",19,47,145,273
